code_union,ind_union_eng,code_union_app,app_code_name_eng,year_5,quantity_sum,sales.m_sum,quantity_t_sum,sales_b_sum,q_indagg_sum,pq_indagg_sum,q_indagg_loo_sum,pq_indagg_loo_sum,quantity_mean,sales.m_mean,quantity_t_mean,sales_b_mean,q_indagg_mean,pq_indagg_mean,q_indagg_loo_mean,pq_indagg_loo_mean,unitval_m,p_indagg_loo
7-1,Shipbuilding,200,200_Assembling and disassembling,1992,5,117,0.005,0.11699999999999999,122497,1128511,122492,1128394,1,23.4,0.001,0.0234,24499.4,225702.2,24498.4,225678.8,23.4,9.211981190608366
7-1,Shipbuilding,200,200_Assembling and disassembling,1997,3,31,0.003,0.031,127651,1337837,127648,1337806,0.6,6.2,6.000000000000001e-4,0.0062,25530.2,267567.4,25529.6,267561.2,10.333333333333334,10.480430559037353
7-1,Shipbuilding,200,200_Assembling and disassembling,2002,0,0,0,0,108555,1333219,108555,1333219,0,0,0,0,21711,266643.8,21711,266643.8,NaN,12.281507070148772
7-1,Shipbuilding,200,200_Assembling and disassembling,2007,3,57,0.003,0.056999999999999995,135949,1585492,135946,1585435,0.6,11.4,6.000000000000001e-4,0.0114,27189.8,317098.4,27189.2,317087,19,11.662240889765053
7-1,Shipbuilding,200,200_Assembling and disassembling,2012,0,0,0,0,132376,1250393,132376,1250393,0,0,0,0,26475.2,250078.6,26475.2,250078.6,NaN,9.445768115066175
7-1,Shipbuilding,200,200_Assembling and disassembling,2017,0,0,0,0,209093,1256977,209093,1256977,0,0,0,0,41818.6,251395.4,41818.6,251395.4,NaN,6.0115690147446355
7-1,Shipbuilding,900,900_Others,1982,0,0,0,0,6092,28067.404,6092,28067.404,0,0,0,0,1218.4,5613.480799999999,1218.4,5613.480799999999,NaN,4.607256073539068
7-1,Shipbuilding,900,900_Others,1987,40,460,0.04,0.46,12263,86981.85399999999,12223,86521.85399999999,8,92,0.008,0.092,2452.6,17396.3708,2444.6,17304.3708,11.5,7.078610324797512
7-1,Shipbuilding,900,900_Others,1992,26,202,0.026000000000000002,0.20199999999999999,6828,75547,6802,75345,5.2,40.4,0.0052,0.0404,1365.6,15109.4,1360.4,15069,7.769230769230769,11.076889150249926
7-1,Shipbuilding,900,900_Others,1997,6,68,0.006,0.068,7130,37307,7124,37239,1.2,13.6,0.0012000000000000001,0.013600000000000001,1426,7461.4,1424.8,7447.8,11.333333333333334,5.2272599663110615
7-1,Shipbuilding,900,900_Others,2002,6,188,0.006,0.188,24189,183979,24183,183791,1.2,37.6,0.0012000000000000001,0.0376,4837.8,36795.8,4836.6,36758.2,31.333333333333332,7.600008270272506
7-1,Shipbuilding,900,900_Others,2007,2,9,0.002,0.009000000000000001,67653,466607,67651,466598,0.4,1.8,4e-4,0.0018,13530.6,93321.4,13530.2,93319.6,4.5,6.897133819160101
7-1,Shipbuilding,900,900_Others,2012,1,15,0.001,0.015,51223,416412,51222,416397,0.2,3,2e-4,0.003,10244.6,83282.4,10244.4,83279.4,15,8.129260864472297
7-1,Shipbuilding,900,900_Others,2017,0,35,0,0.034999999999999996,102377,629010,102377,628975,0,7,0,0.007,20475.4,125802,20475.4,125795,Inf,6.143713920118777
7-1,Shipbuilding,NA,TOTAL,1982,11,295.23,0.011,0.29523,87491,385029.962,87480,384734.73199999996,2.2,59.046,0.0022,0.059046,17498.2,77005.9924,17496,76946.9464,26.83909090909091,4.397973616826703
7-1,Shipbuilding,NA,TOTAL,1987,307,3174.7,0.307,3.1747,203446,1282571.7110000001,203139,1279397.011,61.4,634.94,0.0614,0.63494,40689.2,256514.3422,40627.8,255879.4022,10.341042345276872,6.298135813408552
7-1,Shipbuilding,NA,TOTAL,1992,218,15515,0.218,15.514999999999999,341385,2390500,341167,2374985,43.6,3103,0.0436,3.1029999999999998,68277,478100,68233.4,474997,71.1697247706422,6.961356168679854
7-1,Shipbuilding,NA,TOTAL,1997,350,4075,0.35,4.075,326982,2298354,326632,2294279,70,815,0.06999999999999999,0.8150000000000001,65396.4,459670.8,65326.4,458855.8,11.642857142857142,7.024048470449925
7-1,Shipbuilding,NA,TOTAL,2002,182,1113,0.182,1.113,343790,2404478,343608,2403365,36.4,222.6,0.0364,0.2226,68758,480895.6,68721.6,480673,6.115384615384615,6.9944966357011475
7-1,Shipbuilding,NA,TOTAL,2007,550,2269,0.55,2.269,503248,3194689,502698,3192420,110,453.8,0.11,0.45380000000000004,100649.6,638937.8,100539.6,638484,4.125454545454545,6.3505723118054975
7-1,Shipbuilding,NA,TOTAL,2012,337,2652,0.33699999999999997,2.652,464964,2632906,464627,2630254,67.4,530.4,0.0674,0.5304,92992.8,526581.2,92925.4,526050.8,7.869436201780416,5.661001190202033
7-1,Shipbuilding,NA,TOTAL,2017,111,808,0.111,0.808,812085,3378440,811974,3377632,22.2,161.6,0.0222,0.1616,162417,675688,162394.8,675526.4,7.2792792792792795,4.1597785150756055
7-3,Automobile,110,110_Handling operations/Machine tending,1982,2744,27787.025,2.744,27.787025,43909,98180.761,41165,70393.736,548.8,5557.405,0.5488,5.557405,8781.8,19636.1522,8233,14078.747200000002,10.126466836734695,1.7100385278756225
7-3,Automobile,110,110_Handling operations/Machine tending,1987,4440,26843.165,4.4399999999999995,26.843165,68202,210002.384,63762,183159.219,888,5368.633,0.888,5.368633,13640.4,42000.4768,12752.4,36631.8438,6.045757882882883,2.8725450738684484
7-3,Automobile,110,110_Handling operations/Machine tending,1992,10622,67373,10.622,67.373,109636,449058,99014,381685,2124.4,13474.6,2.1244,13.4746,21927.2,89811.6,19802.8,76337,6.342779137638863,3.854858908841174
7-3,Automobile,110,110_Handling operations/Machine tending,1997,6695,50452,6.695,50.452,100915,432727,94220,382275,1339,10090.4,1.339,10.0904,20183,86545.4,18844,76455,7.535772964899179,4.057259605179367
7-3,Automobile,110,110_Handling operations/Machine tending,2002,8652,48829,8.652,48.829,102644,398857,93992,350028,1730.4,9765.8,1.7304,9.7658,20528.8,79771.4,18798.4,70005.6,5.643666204345816,3.724019065452379
7-3,Automobile,110,110_Handling operations/Machine tending,2007,16704,73016,16.704,73.016,137477,427194,120773,354178,3340.8,14603.2,3.3407999999999998,14.603200000000001,27495.4,85438.8,24154.6,70835.6,4.371168582375479,2.932592549659278
7-3,Automobile,110,110_Handling operations/Machine tending,2012,10360,47920,10.36,47.92,124647,395106,114287,347186,2072,9584,2.072,9.584,24929.4,79021.2,22857.4,69437.2,4.625482625482626,3.037843324262602
7-3,Automobile,110,110_Handling operations/Machine tending,2017,18690,73635,18.689999999999998,73.635,242464,675066,223774,601431,3738,14727,3.738,14.727,48492.8,135013.2,44754.8,120286.2,3.9398073836276084,2.6876714899854317
7-3,Automobile,160,160_Welding and soldering,1982,6034,54471.596,6.034,54.471596,9067,85204.415,3033,30732.819000000003,1206.8,10894.3192,1.2068,10.8943192,1813.4,17040.883,606.6,6146.563800000001,9.027443818362611,10.13281206726014
7-3,Automobile,160,160_Welding and soldering,1987,16553,128470.385,16.553,128.470385,31846,244986.721,15293,116516.336,3310.6,25694.077,3.3106,25.694077,6369.2,48997.3442,3058.6,23303.2672,7.7611541714492835,7.61893258353495
7-3,Automobile,160,160_Welding and soldering,1992,33210,230841,33.21,230.841,67484,478833,34274,247992,6642,46168.2,6.6419999999999995,46.1682,13496.8,95766.6,6854.8,49598.4,6.9509485094850945,7.235572153819222
7-3,Automobile,160,160_Welding and soldering,1997,17056,99225,17.056,99.225,66250,337320,49194,238095,3411.2,19845,3.4112,19.845,13250,67464,9838.8,47619,5.817600844277673,4.839919502378339
7-3,Automobile,160,160_Welding and soldering,2002,31211,146035,31.211,146.035,84362,355993,53151,209958,6242.2,29207,6.2422,29.207,16872.4,71198.6,10630.2,41991.6,4.67895934125789,3.95021730541288
7-3,Automobile,160,160_Welding and soldering,2007,42965,200099,42.964999999999996,200.099,128168,497429,85203,297330,8593,40019.8,8.593,40.019800000000004,25633.6,99485.8,17040.6,59466,4.657255905969976,3.489665856836027
7-3,Automobile,160,160_Welding and soldering,2012,22214,108045,22.214,108.045,129717,420627,107503,312582,4442.8,21609,4.4428,21.609,25943.4,84125.4,21500.6,62516.4,4.86382461510759,2.907658390928625
7-3,Automobile,160,160_Welding and soldering,2017,28140,115425,28.14,115.425,205948,611388,177808,495963,5628,23085,5.628,23.085,41189.6,122277.6,35561.6,99192.6,4.1018123667377395,2.7893176909925312
7-3,Automobile,170,170_Dispensing,1982,370,5420.9259999999995,0.37,5.420926,1185,15728.937,815,10308.011,74,1084.1852,0.074,1.0841852,237,3145.7874,163,2061.6022,14.65115135135135,12.647866257668712
7-3,Automobile,170,170_Dispensing,1987,924,11523.604,0.924,11.523603999999999,2625,39160.932,1701,27637.327999999998,184.8,2304.7208,0.1848,2.3047208,525,7832.1864,340.2,5527.4655999999995,12.4714329004329,16.247694297472073
7-3,Automobile,170,170_Dispensing,1992,1689,18869,1.689,18.869,4078,42044,2389,23175,337.8,3773.8,0.3378,3.7738,815.6,8408.8,477.8,4635,11.171699230313795,9.700711594809544
7-3,Automobile,170,170_Dispensing,1997,880,10923,0.88,10.923,2996,30038,2116,19115,176,2184.6,0.176,2.1846,599.2,6007.6,423.2,3823,12.4125,9.033553875236295
7-3,Automobile,170,170_Dispensing,2002,1186,10108,1.186,10.108,3275,26983,2089,16875,237.2,2021.6,0.2372,2.0216,655,5396.6,417.8,3375,8.522765598650928,8.078027764480613
7-3,Automobile,170,170_Dispensing,2007,3008,30770,3.008,30.77,8194,84392,5186,53622,601.6,6154,0.6016,6.154,1638.8,16878.4,1037.2,10724.4,10.22938829787234,10.339760894716544
7-3,Automobile,170,170_Dispensing,2012,1838,25225,1.838,25.225,6651,71303,4813,46078,367.6,5045,0.3676,5.045,1330.2,14260.6,962.6,9215.6,13.724156692056583,9.573654685227508
7-3,Automobile,170,170_Dispensing,2017,1521,21059,1.521,21.058999999999997,10462,96760,8941,75701,304.2,4211.8,0.3042,4.2118,2092.4,19352,1788.2,15140.2,13.845496383957922,8.466726316966783
7-3,Automobile,190,190_Processing,1982,4202,18979.326,4.202,18.979326,13285,48015.199,9083,29035.873,840.4,3795.8652,0.8404,3.7958651999999997,2657,9603.0398,1816.6,5807.1746,4.516736316039982,3.1967271826489045
7-3,Automobile,190,190_Processing,1987,5529,29047.267,5.529,29.047267,20257,97959.012,14728,68911.745,1105.8,5809.4534,1.1058,5.8094534,4051.4,19591.8024,2945.6,13782.349,5.253620365346356,4.67896150190114
7-3,Automobile,190,190_Processing,1992,11982,100998,11.982,100.998,30862,216507,18880,115509,2396.4,20199.6,2.3964,20.1996,6172.4,43301.4,3776,23101.8,8.42914371557336,6.118061440677966
7-3,Automobile,190,190_Processing,1997,7176,47999,7.176,47.999,22040,123125,14864,75126,1435.2,9599.8,1.4352,9.5998,4408,24625,2972.8,15025.2,6.688823857302118,5.054224973089344
7-3,Automobile,190,190_Processing,2002,7498,45410,7.498,45.410000000000004,20765,105447,13267,60037,1499.6,9082,1.4996,9.082,4153,21089.4,2653.4,12007.4,6.056281675113364,4.525288309338961
7-3,Automobile,190,190_Processing,2007,8805,45587,8.805,45.587,25807,133575,17002,87988,1761,9117.4,1.7610000000000001,9.1174,5161.4,26715,3400.4,17597.6,5.177399204997161,5.1751558640159985
7-3,Automobile,190,190_Processing,2012,5030,27680,5.029999999999999,27.68,20350,79065,15320,51385,1006,5536,1.006,5.536,4070,15813,3064,10277,5.502982107355865,3.35411227154047
7-3,Automobile,190,190_Processing,2017,5496,26522,5.496,26.522,41741,109239,36245,82717,1099.2,5304.4,1.0992,5.3044,8348.2,21847.8,7249,16543.4,4.825691411935954,2.2821630569733755
7-3,Automobile,200,200_Assembling and disassembling,1982,2395,8077.769,2.395,8.077769,13953,109833.246,11558,101755.477,479,1615.5538000000001,0.479,1.6155538,2790.6,21966.6492,2311.6,20351.0954,3.372763674321503,8.803900069216127
7-3,Automobile,200,200_Assembling and disassembling,1987,5815,33617.631,5.815,33.617631,68253,603480.808,62438,569863.177,1163,6723.5262,1.163,6.7235262,13650.6,120696.16159999999,12487.6,113972.6354,5.7811919174548585,9.12686468176431
7-3,Automobile,200,200_Assembling and disassembling,1992,10480,42506,10.48,42.506,122497,1128511,112017,1086005,2096,8501.2,2.096,8.5012,24499.4,225702.2,22403.4,217201,4.055916030534351,9.695001651535035
7-3,Automobile,200,200_Assembling and disassembling,1997,8791,33873,8.791,33.873,127651,1337837,118860,1303964,1758.2,6774.6,1.7582,6.7746,25530.2,267567.4,23772,260792.8,3.8531452621999773,10.970587245498907
7-3,Automobile,200,200_Assembling and disassembling,2002,6788,26781,6.788,26.781,108555,1333219,101767,1306438,1357.6,5356.2,1.3576,5.3562,21711,266643.8,20353.4,261287.6,3.945344725987036,12.837540656597914
7-3,Automobile,200,200_Assembling and disassembling,2007,12980,67906,12.98,67.906,135949,1585492,122969,1517586,2596,13581.2,2.596,13.581199999999999,27189.8,317098.4,24593.8,303517.2,5.231587057010786,12.341207946718278
7-3,Automobile,200,200_Assembling and disassembling,2012,4772,29883,4.771999999999999,29.883,132376,1250393,127604,1220510,954.4,5976.6,0.9543999999999999,5.9766,26475.2,250078.6,25520.8,244102,6.262154233025985,9.564825554057867
7-3,Automobile,200,200_Assembling and disassembling,2017,4468,21863,4.468,21.863,209093,1256977,204625,1235114,893.6,4372.6,0.8936,4.3726,41818.6,251395.4,40925,247022.8,4.893240823634736,6.035987782529016
7-3,Automobile,900,900_Others,1982,556,2923.7690000000002,0.556,2.923769,6092,28067.404,5536,25143.635,111.2,584.7538000000001,0.1112,0.5847538,1218.4,5613.480799999999,1107.2,5028.727,5.258577338129497,4.541841582369942
7-3,Automobile,900,900_Others,1987,1388,11579.682999999999,1.3880000000000001,11.579683,12263,86981.85399999999,10875,75402.171,277.6,2315.9366,0.2776,2.3159366,2452.6,17396.3708,2175,15080.4342,8.342711095100864,6.933532965517242
7-3,Automobile,900,900_Others,1992,745,7461,0.745,7.461,6828,75547,6083,68086,149,1492.2,0.149,1.4922,1365.6,15109.4,1216.6,13617.2,10.014765100671141,11.192832483971724
7-3,Automobile,900,900_Others,1997,178,1798,0.178,1.798,7130,37307,6952,35509,35.6,359.6,0.0356,0.3596,1426,7461.4,1390.4,7101.8,10.101123595505618,5.107738780207135
7-3,Automobile,900,900_Others,2002,370,8407,0.37,8.407,24189,183979,23819,175572,74,1681.4,0.074,1.6814,4837.8,36795.8,4763.8,35114.4,22.721621621621622,7.371090306058189
7-3,Automobile,900,900_Others,2007,291,5578,0.291,5.578,67653,466607,67362,461029,58.2,1115.6,0.0582,1.1156,13530.6,93321.4,13472.4,92205.8,19.168384879725085,6.844051542412636
7-3,Automobile,900,900_Others,2012,264,4216,0.264,4.216,51223,416412,50959,412196,52.8,843.2,0.0528,0.8432,10244.6,83282.4,10191.8,82439.2,15.969696969696969,8.088777252300869
7-3,Automobile,900,900_Others,2017,971,12398,0.971,12.398,102377,629010,101406,616612,194.2,2479.6,0.1942,2.4796,20475.4,125802,20281.2,123322.4,12.768280123583935,6.080626392915606
7-3,Automobile,NA,TOTAL,1982,16301,117660.411,16.301000000000002,117.660411,87491,385029.962,71190,267369.551,3260.2,23532.082199999997,3.2602,23.532082199999998,17498.2,77005.9924,14238,53473.9102,7.217987301392552,3.7557178114903778
7-3,Automobile,NA,TOTAL,1987,34649,241081.735,34.649,241.08173499999998,203446,1282571.7110000001,168797,1041489.976,6929.8,48216.347,6.9298,48.216347,40689.2,256514.3422,33759.4,208297.9952,6.957826632803255,6.1700739705089545
7-3,Automobile,NA,TOTAL,1992,68728,468048,68.728,468.048,341385,2390500,272657,1922452,13745.6,93609.6,13.7456,93.6096,68277,478100,54531.4,384490.4,6.810150157141194,7.050807424713101
7-3,Automobile,NA,TOTAL,1997,40776,244270,40.775999999999996,244.27,326982,2298354,286206,2054084,8155.2,48854,8.155199999999999,48.854,65396.4,459670.8,57241.2,410816.8,5.990533647243477,7.1769424819884975
7-3,Automobile,NA,TOTAL,2002,55705,285570,55.705,285.57,343790,2404478,288085,2118908,11141,57114,11.141,57.114,68758,480895.6,57617,423781.6,5.1264697962480925,7.355148654043077
7-3,Automobile,NA,TOTAL,2007,84753,422956,84.753,422.956,503248,3194689,418495,2771733,16950.6,84591.2,16.9506,84.5912,100649.6,638937.8,83699,554346.6,4.990454615175864,6.6230970501439685
7-3,Automobile,NA,TOTAL,2012,44478,242969,44.478,242.969,464964,2632906,420486,2389937,8895.6,48593.8,8.8956,48.5938,92992.8,526581.2,84097.2,477987.4,5.462678177975628,5.68374928059436
7-3,Automobile,NA,TOTAL,2017,59286,270902,59.286,270.902,812085,3378440,752799,3107538,11857.2,54180.4,11.8572,54.1804,162417,675688,150559.8,621507.6,4.569409304051547,4.127978384668418
7-8,Other transport machinery,110,110_Handling operations/Machine tending,1982,125,437.784,0.125,0.437784,43909,98180.761,43784,97742.97700000001,25,87.5568,0.025,0.0875568,8781.8,19636.1522,8756.8,19548.595400000002,3.502272,2.232390302393569
7-8,Other transport machinery,110,110_Handling operations/Machine tending,1987,231,874.429,0.23099999999999998,0.874429,68202,210002.384,67971,209127.955,46.2,174.8858,0.0462,0.17488579999999998,13640.4,42000.4768,13594.2,41825.591,3.7854069264069263,3.076723234909005
7-8,Other transport machinery,110,110_Handling operations/Machine tending,1992,735,4332,0.735,4.332,109636,449058,108901,444726,147,866.4,0.147,0.8664000000000001,21927.2,89811.6,21780.2,88945.2,5.893877551020408,4.083764152762601
7-8,Other transport machinery,110,110_Handling operations/Machine tending,1997,432,3202,0.432,3.202,100915,432727,100483,429525,86.4,640.4,0.0864,0.6404,20183,86545.4,20096.6,85905,7.412037037037037,4.2746036643014245
7-8,Other transport machinery,110,110_Handling operations/Machine tending,2002,305,2650,0.305,2.65,102644,398857,102339,396207,61,530,0.061,0.53,20528.8,79771.4,20467.8,79241.4,8.688524590163935,3.8715152581127428
7-8,Other transport machinery,110,110_Handling operations/Machine tending,2007,270,1836,0.27,1.836,137477,427194,137207,425358,54,367.2,0.054,0.3672,27495.4,85438.8,27441.4,85071.6,6.8,3.1001187986035696
7-8,Other transport machinery,110,110_Handling operations/Machine tending,2012,278,1922,0.27799999999999997,1.9220000000000002,124647,395106,124369,393184,55.6,384.4,0.0556,0.3844,24929.4,79021.2,24873.8,78636.8,6.913669064748201,3.16143090319935
7-8,Other transport machinery,110,110_Handling operations/Machine tending,2017,316,1190,0.316,1.19,242464,675066,242148,673876,63.2,238,0.0632,0.238,48492.8,135013.2,48429.6,134775.2,3.7658227848101267,2.782909625518278
7-8,Other transport machinery,160,160_Welding and soldering,1982,156,1331.059,0.156,1.331059,9067,85204.415,8911,83873.356,31.2,266.2118,0.031200000000000002,0.2662118,1813.4,17040.883,1782.2,16774.6712,8.532429487179487,9.412339355852318
7-8,Other transport machinery,160,160_Welding and soldering,1987,295,2675.55,0.295,2.67555,31846,244986.721,31551,242311.171,59,535.11,0.059,0.53511,6369.2,48997.3442,6310.2,48462.2342,9.069661016949153,7.679983867389306
7-8,Other transport machinery,160,160_Welding and soldering,1992,787,6509,0.787,6.5089999999999995,67484,478833,66697,472324,157.4,1301.8,0.15739999999999998,1.3018,13496.8,95766.6,13339.4,94464.8,8.270648030495552,7.081637854776077
7-8,Other transport machinery,160,160_Welding and soldering,1997,463,3429,0.463,3.4290000000000003,66250,337320,65787,333891,92.6,685.8,0.0926,0.6858,13250,67464,13157.4,66778.2,7.406047516198704,5.075334032559624
7-8,Other transport machinery,160,160_Welding and soldering,2002,315,2590,0.315,2.59,84362,355993,84047,353403,63,518,0.063,0.518,16872.4,71198.6,16809.4,70680.6,8.222222222222221,4.204825871238712
7-8,Other transport machinery,160,160_Welding and soldering,2007,309,2182,0.309,2.182,128168,497429,127859,495247,61.8,436.4,0.0618,0.4364,25633.6,99485.8,25571.8,99049.4,7.061488673139158,3.8733839620206636
7-8,Other transport machinery,160,160_Welding and soldering,2012,395,2579,0.395,2.579,129717,420627,129322,418048,79,515.8,0.079,0.5158,25943.4,84125.4,25864.4,83609.6,6.529113924050633,3.2326131671332026
7-8,Other transport machinery,160,160_Welding and soldering,2017,449,5389,0.44899999999999995,5.389,205948,611388,205499,605999,89.8,1077.8,0.08979999999999999,1.0778,41189.6,122277.6,41099.8,121199.8,12.002227171492205,2.9489145932583614
7-8,Other transport machinery,170,170_Dispensing,1982,0,8,0,0.008,1185,15728.937,1185,15720.937,0,1.6,0,0.0016,237,3145.7874,237,3144.1874,Inf,13.266613502109704
7-8,Other transport machinery,170,170_Dispensing,1987,29,295,0.029,0.295,2625,39160.932,2596,38865.932,5.8,59,0.0058000000000000005,0.059,525,7832.1864,519.2,7773.1864,10.172413793103448,14.97146841294299
7-8,Other transport machinery,170,170_Dispensing,1992,96,1046,0.096,1.046,4078,42044,3982,40998,19.2,209.2,0.019200000000000002,0.2092,815.6,8408.8,796.4,8199.6,10.895833333333334,10.295831240582622
7-8,Other transport machinery,170,170_Dispensing,1997,54,500,0.054,0.5,2996,30038,2942,29538,10.8,100,0.0108,0.1,599.2,6007.6,588.4,5907.6,9.25925925925926,10.040108769544528
7-8,Other transport machinery,170,170_Dispensing,2002,78,769,0.078,0.769,3275,26983,3197,26214,15.6,153.8,0.0156,0.1538,655,5396.6,639.4,5242.8,9.85897435897436,8.199562089458867
7-8,Other transport machinery,170,170_Dispensing,2007,131,2226,0.131,2.226,8194,84392,8063,82166,26.2,445.2,0.0262,0.4452,1638.8,16878.4,1612.6,16433.2,16.99236641221374,10.190499813965026
7-8,Other transport machinery,170,170_Dispensing,2012,65,795,0.065,0.7949999999999999,6651,71303,6586,70508,13,159,0.013,0.159,1330.2,14260.6,1317.2,14101.6,12.23076923076923,10.705739447312482
7-8,Other transport machinery,170,170_Dispensing,2017,49,520,0.049,0.52,10462,96760,10413,96240,9.8,104,0.0098,0.104,2092.4,19352,2082.6,19248,10.612244897959183,9.242293287237107
7-8,Other transport machinery,190,190_Processing,1982,25,167.46699999999998,0.025,0.167467,13285,48015.199,13260,47847.732,5,33.4934,0.005,0.0334934,2657,9603.0398,2652,9569.5464,6.6986799999999995,3.6084262443438915
7-8,Other transport machinery,190,190_Processing,1987,155,1286.388,0.155,1.286388,20257,97959.012,20102,96672.624,31,257.2776,0.031,0.2572776,4051.4,19591.8024,4020.4,19334.5248,8.299277419354839,4.809104765694956
7-8,Other transport machinery,190,190_Processing,1992,1291,7708,1.291,7.708,30862,216507,29571,208799,258.2,1541.6,0.2582,1.5416,6172.4,43301.4,5914.2,41759.8,5.970565453137103,7.0609380812282305
7-8,Other transport machinery,190,190_Processing,1997,1088,4611,1.088,4.611,22040,123125,20952,118514,217.6,922.2,0.2176,0.9222,4408,24625,4190.4,23702.8,4.2380514705882355,5.656452844597174
7-8,Other transport machinery,190,190_Processing,2002,307,1980,0.307,1.98,20765,105447,20458,103467,61.4,396,0.061399999999999996,0.396,4153,21089.4,4091.6,20693.4,6.449511400651466,5.057532505621273
7-8,Other transport machinery,190,190_Processing,2007,339,1372,0.339,1.372,25807,133575,25468,132203,67.8,274.4,0.0678,0.2744,5161.4,26715,5093.6,26440.6,4.047197640117994,5.19094550023559
7-8,Other transport machinery,190,190_Processing,2012,114,566,0.114,0.5660000000000001,20350,79065,20236,78499,22.8,113.2,0.0228,0.11320000000000001,4070,15813,4047.2,15699.8,4.964912280701754,3.879175726428148
7-8,Other transport machinery,190,190_Processing,2017,288,3635,0.288,3.635,41741,109239,41453,105604,57.6,727,0.0576,0.727,8348.2,21847.8,8290.6,21120.8,12.621527777777779,2.547559887101054
7-8,Other transport machinery,200,200_Assembling and disassembling,1982,79,445.61,0.079,0.44561000000000006,13953,109833.246,13874,109387.63600000001,15.8,89.122,0.015799999999999998,0.089122,2790.6,21966.6492,2774.8,21877.5272,5.640632911392405,7.884361827879488
7-8,Other transport machinery,200,200_Assembling and disassembling,1987,146,1136.938,0.146,1.136938,68253,603480.808,68107,602343.87,29.2,227.3876,0.029199999999999997,0.2273876,13650.6,120696.16159999999,13621.4,120468.774,7.787246575342467,8.8440816656144
7-8,Other transport machinery,200,200_Assembling and disassembling,1992,2179,6748,2.179,6.748,122497,1128511,120318,1121763,435.8,1349.6,0.43579999999999997,1.3496000000000001,24499.4,225702.2,24063.6,224352.6,3.0968334098210186,9.323318206752107
7-8,Other transport machinery,200,200_Assembling and disassembling,1997,2635,6953,2.6350000000000002,6.952999999999999,127651,1337837,125016,1330884,527,1390.6,0.527,1.3906,25530.2,267567.4,25003.2,266176.8,2.638709677419355,10.645709349203303
7-8,Other transport machinery,200,200_Assembling and disassembling,2002,602,1487,0.602,1.4869999999999999,108555,1333219,107953,1331732,120.4,297.4,0.12040000000000001,0.2974,21711,266643.8,21590.6,266346.4,2.4700996677740865,12.33622039220772
7-8,Other transport machinery,200,200_Assembling and disassembling,2007,202,570,0.202,0.5700000000000001,135949,1585492,135747,1584922,40.4,114,0.0404,0.114,27189.8,317098.4,27149.4,316984.4,2.8217821782178216,11.675558207547866
7-8,Other transport machinery,200,200_Assembling and disassembling,2012,20,218,0.02,0.218,132376,1250393,132356,1250175,4,43.6,0.004,0.0436,26475.2,250078.6,26471.2,250035,10.9,9.445548369548792
7-8,Other transport machinery,200,200_Assembling and disassembling,2017,26,229,0.026000000000000002,0.22899999999999998,209093,1256977,209067,1256748,5.2,45.8,0.0052,0.0458,41818.6,251395.4,41813.4,251349.6,8.807692307692308,6.0112212831293315
7-8,Other transport machinery,900,900_Others,1982,19,111.1,0.019,0.1111,6092,28067.404,6073,27956.303999999996,3.8,22.22,0.0038,0.02222,1218.4,5613.480799999999,1214.6,5591.2608,5.847368421052631,4.603376255557385
7-8,Other transport machinery,900,900_Others,1987,85,514.1,0.085,0.5141,12263,86981.85399999999,12178,86467.754,17,102.82,0.017,0.10282,2452.6,17396.3708,2435.6,17293.5508,6.048235294117648,7.100324683856134
7-8,Other transport machinery,900,900_Others,1992,61,693,0.061,0.6930000000000001,6828,75547,6767,74854,12.2,138.6,0.012199999999999999,0.1386,1365.6,15109.4,1353.4,14970.8,11.360655737704919,11.061622580168464
7-8,Other transport machinery,900,900_Others,1997,80,648,0.08,0.648,7130,37307,7050,36659,16,129.6,0.016,0.1296,1426,7461.4,1410,7331.8,8.1,5.199858156028369
7-8,Other transport machinery,900,900_Others,2002,67,1464,0.067,1.464,24189,183979,24122,182515,13.4,292.8,0.0134,0.2928,4837.8,36795.8,4824.4,36503,21.850746268656717,7.5663294917502695
7-8,Other transport machinery,900,900_Others,2007,10,155,0.01,0.155,67653,466607,67643,466452,2,31,0.002,0.031,13530.6,93321.4,13528.6,93290.4,15.5,6.895791138772674
7-8,Other transport machinery,900,900_Others,2012,11,128,0.011,0.128,51223,416412,51212,416284,2.2,25.6,0.0022,0.025599999999999998,10244.6,83282.4,10242.4,83256.8,11.636363636363637,8.128641724595798
7-8,Other transport machinery,900,900_Others,2017,42,394,0.041999999999999996,0.394,102377,629010,102335,628616,8.4,78.8,0.0084,0.0788,20475.4,125802,20467,125723.2,9.380952380952381,6.142727317144672
7-8,Other transport machinery,NA,TOTAL,1982,404,2501.02,0.404,2.50102,87491,385029.962,87087,382528.942,80.8,500.204,0.08080000000000001,0.500204,17498.2,77005.9924,17417.4,76505.7884,6.190643564356436,4.392491898905692
7-8,Other transport machinery,NA,TOTAL,1987,941,6782.405,0.9410000000000001,6.782405,203446,1282571.7110000001,202505,1275789.306,188.2,1356.481,0.1882,1.356481,40689.2,256514.3422,40501,255157.8612,7.207656748140276,6.300038547196366
7-8,Other transport machinery,NA,TOTAL,1992,5149,27036,5.149,27.036,341385,2390500,336236,2363464,1029.8,5407.2,1.0298,5.4072,68277,478100,67247.2,472692.8,5.250728296756652,7.0291818841527975
